poi_id_center,center_poi,context_poi
4a91817af964a520761a20e3,American Restaurant,Bar
4a91817af964a520761a20e3,American Restaurant,Bar
4a91817af964a520761a20e3,American Restaurant,Bar
4a91817af964a520761a20e3,American Restaurant,Residential Building (Apartment / Condo)
4a91817af964a520761a20e3,American Restaurant,Asian Restaurant
4a91817af964a520761a20e3,American Restaurant,Pizza Place
4a91817af964a520761a20e3,American Restaurant,Bar
4a91817af964a520761a20e3,American Restaurant,Bar
4a91817af964a520761a20e3,American Restaurant,Asian Restaurant
4ebdf3970e019a1629ebd770,Bar,Residential Building (Apartment / Condo)
4ebdf3970e019a1629ebd770,Bar,Asian Restaurant
4ebdf3970e019a1629ebd770,Bar,Pizza Place
4ebdf3970e019a1629ebd770,Bar,Asian Restaurant
4ebdf3970e019a1629ebd770,Bar,Office
4aa71d89f964a520fa4b20e3,Bar,Residential Building (Apartment / Condo)
4aa71d89f964a520fa4b20e3,Bar,Asian Restaurant
4aa71d89f964a520fa4b20e3,Bar,Pizza Place
4aa71d89f964a520fa4b20e3,Bar,Asian Restaurant
4aa71d89f964a520fa4b20e3,Bar,Office
41e5ba00f964a520e31e1fe3,Bar,Residential Building (Apartment / Condo)
41e5ba00f964a520e31e1fe3,Bar,Asian Restaurant
41e5ba00f964a520e31e1fe3,Bar,Pizza Place
41e5ba00f964a520e31e1fe3,Bar,Asian Restaurant
41e5ba00f964a520e31e1fe3,Bar,Office
4de8584d1838b9ad8d0cff22,Residential Building (Apartment / Condo),Asian Restaurant
4de8584d1838b9ad8d0cff22,Residential Building (Apartment / Condo),Pizza Place
4de8584d1838b9ad8d0cff22,Residential Building (Apartment / Condo),Bar
4de8584d1838b9ad8d0cff22,Residential Building (Apartment / Condo),Bar
4de8584d1838b9ad8d0cff22,Residential Building (Apartment / Condo),Asian Restaurant
4de8584d1838b9ad8d0cff22,Residential Building (Apartment / Condo),Office
4de8584d1838b9ad8d0cff22,Residential Building (Apartment / Condo),Bar
4de8584d1838b9ad8d0cff22,Residential Building (Apartment / Condo),Bar
4de8584d1838b9ad8d0cff22,Residential Building (Apartment / Condo),Bar
4b678d76f964a520ff542be3,Asian Restaurant,Pizza Place
4b678d76f964a520ff542be3,Asian Restaurant,Bar
4b678d76f964a520ff542be3,Asian Restaurant,Bar
4b678d76f964a520ff542be3,Asian Restaurant,Office
4b678d76f964a520ff542be3,Asian Restaurant,Bar
4b678d76f964a520ff542be3,Asian Restaurant,Bar
4b678d76f964a520ff542be3,Asian Restaurant,Bar
4b678d76f964a520ff542be3,Asian Restaurant,Gas Station / Garage
49d006ccf964a520f85a1fe3,Pizza Place,Bar
49d006ccf964a520f85a1fe3,Pizza Place,Bar
49d006ccf964a520f85a1fe3,Pizza Place,Asian Restaurant
49d006ccf964a520f85a1fe3,Pizza Place,Office
49d006ccf964a520f85a1fe3,Pizza Place,Bar
49d006ccf964a520f85a1fe3,Pizza Place,Bar
49d006ccf964a520f85a1fe3,Pizza Place,Bar
49d006ccf964a520f85a1fe3,Pizza Place,Gas Station / Garage
49d006ccf964a520f85a1fe3,Pizza Place,Food & Drink Shop
4c7bb8f683a7bfb7f65f8df8,Bar,Asian Restaurant
4c7bb8f683a7bfb7f65f8df8,Bar,Office
4c7bb8f683a7bfb7f65f8df8,Bar,Gas Station / Garage
4c7bb8f683a7bfb7f65f8df8,Bar,Food & Drink Shop
4c7bb8f683a7bfb7f65f8df8,Bar,Gas Station / Garage
4b527fdcf964a520028027e3,Bar,Asian Restaurant
4b527fdcf964a520028027e3,Bar,Office
4b527fdcf964a520028027e3,Bar,Gas Station / Garage
4b527fdcf964a520028027e3,Bar,Food & Drink Shop
4b527fdcf964a520028027e3,Bar,Gas Station / Garage
4b527fdcf964a520028027e3,Bar,Road
49cebdeaf964a520815a1fe3,Asian Restaurant,Office
49cebdeaf964a520815a1fe3,Asian Restaurant,Bar
49cebdeaf964a520815a1fe3,Asian Restaurant,Bar
49cebdeaf964a520815a1fe3,Asian Restaurant,Bar
49cebdeaf964a520815a1fe3,Asian Restaurant,Gas Station / Garage
49cebdeaf964a520815a1fe3,Asian Restaurant,Food & Drink Shop
49cebdeaf964a520815a1fe3,Asian Restaurant,Gas Station / Garage
49cebdeaf964a520815a1fe3,Asian Restaurant,Road
49cebdeaf964a520815a1fe3,Asian Restaurant,Synagogue
4dabc60efa8cc7649754b6a8,Office,Bar
4dabc60efa8cc7649754b6a8,Office,Bar
4dabc60efa8cc7649754b6a8,Office,Bar
4dabc60efa8cc7649754b6a8,Office,Gas Station / Garage
4dabc60efa8cc7649754b6a8,Office,Food & Drink Shop
4dabc60efa8cc7649754b6a8,Office,Gas Station / Garage
4dabc60efa8cc7649754b6a8,Office,Road
4dabc60efa8cc7649754b6a8,Office,Synagogue
4dabc60efa8cc7649754b6a8,Office,Coffee Shop
4507026bf964a52019391fe3,Bar,Gas Station / Garage
4507026bf964a52019391fe3,Bar,Food & Drink Shop
4507026bf964a52019391fe3,Bar,Gas Station / Garage
4507026bf964a52019391fe3,Bar,Road
4507026bf964a52019391fe3,Bar,Synagogue
4507026bf964a52019391fe3,Bar,Coffee Shop
4507026bf964a52019391fe3,Bar,Coffee Shop
46d41aa8f964a520604a1fe3,Bar,Gas Station / Garage
46d41aa8f964a520604a1fe3,Bar,Food & Drink Shop
46d41aa8f964a520604a1fe3,Bar,Gas Station / Garage
46d41aa8f964a520604a1fe3,Bar,Road
46d41aa8f964a520604a1fe3,Bar,Synagogue
46d41aa8f964a520604a1fe3,Bar,Coffee Shop
46d41aa8f964a520604a1fe3,Bar,Coffee Shop
46d41aa8f964a520604a1fe3,Bar,Home (private)
4aabdcddf964a520805a20e3,Bar,Gas Station / Garage
4aabdcddf964a520805a20e3,Bar,Food & Drink Shop
4aabdcddf964a520805a20e3,Bar,Gas Station / Garage
4aabdcddf964a520805a20e3,Bar,Road
4aabdcddf964a520805a20e3,Bar,Synagogue
4aabdcddf964a520805a20e3,Bar,Coffee Shop
4aabdcddf964a520805a20e3,Bar,Coffee Shop
4aabdcddf964a520805a20e3,Bar,Home (private)
4aabdcddf964a520805a20e3,Bar,Gym / Fitness Center
4c212abc9085d13a495e84cc,Gas Station / Garage,Food & Drink Shop
4c212abc9085d13a495e84cc,Gas Station / Garage,Road
4c212abc9085d13a495e84cc,Gas Station / Garage,Synagogue
4c212abc9085d13a495e84cc,Gas Station / Garage,Coffee Shop
4c212abc9085d13a495e84cc,Gas Station / Garage,Coffee Shop
4c212abc9085d13a495e84cc,Gas Station / Garage,Home (private)
4c212abc9085d13a495e84cc,Gas Station / Garage,Gym / Fitness Center
4c212abc9085d13a495e84cc,Gas Station / Garage,Garden
4d090bbf0ead8cfa8247f376,Food & Drink Shop,Gas Station / Garage
4d090bbf0ead8cfa8247f376,Food & Drink Shop,Road
4d090bbf0ead8cfa8247f376,Food & Drink Shop,Synagogue
4d090bbf0ead8cfa8247f376,Food & Drink Shop,Coffee Shop
4d090bbf0ead8cfa8247f376,Food & Drink Shop,Coffee Shop
4d090bbf0ead8cfa8247f376,Food & Drink Shop,Home (private)
4d090bbf0ead8cfa8247f376,Food & Drink Shop,Gym / Fitness Center
4d090bbf0ead8cfa8247f376,Food & Drink Shop,Garden
4d090bbf0ead8cfa8247f376,Food & Drink Shop,Residential Building (Apartment / Condo)
4bf9670d8d30d13a9e210218,Gas Station / Garage,Road
4bf9670d8d30d13a9e210218,Gas Station / Garage,Synagogue
4bf9670d8d30d13a9e210218,Gas Station / Garage,Coffee Shop
4bf9670d8d30d13a9e210218,Gas Station / Garage,Coffee Shop
4bf9670d8d30d13a9e210218,Gas Station / Garage,Home (private)
4bf9670d8d30d13a9e210218,Gas Station / Garage,Gym / Fitness Center
4bf9670d8d30d13a9e210218,Gas Station / Garage,Garden
4bf9670d8d30d13a9e210218,Gas Station / Garage,Residential Building (Apartment / Condo)
4bf9670d8d30d13a9e210218,Gas Station / Garage,Filipino Restaurant
4c6765bb9cb82d7fc4cc93d2,Road,Synagogue
4c6765bb9cb82d7fc4cc93d2,Road,Coffee Shop
4c6765bb9cb82d7fc4cc93d2,Road,Coffee Shop
4c6765bb9cb82d7fc4cc93d2,Road,Home (private)
4c6765bb9cb82d7fc4cc93d2,Road,Gym / Fitness Center
4c6765bb9cb82d7fc4cc93d2,Road,Garden
4c6765bb9cb82d7fc4cc93d2,Road,Residential Building (Apartment / Condo)
4c6765bb9cb82d7fc4cc93d2,Road,Filipino Restaurant
4c6765bb9cb82d7fc4cc93d2,Road,Food & Drink Shop
4ba37c86f964a520414138e3,Synagogue,Coffee Shop
4ba37c86f964a520414138e3,Synagogue,Coffee Shop
4ba37c86f964a520414138e3,Synagogue,Home (private)
4ba37c86f964a520414138e3,Synagogue,Gym / Fitness Center
4ba37c86f964a520414138e3,Synagogue,Garden
4ba37c86f964a520414138e3,Synagogue,Residential Building (Apartment / Condo)
4ba37c86f964a520414138e3,Synagogue,Filipino Restaurant
4ba37c86f964a520414138e3,Synagogue,Food & Drink Shop
4ba37c86f964a520414138e3,Synagogue,Medical Center
4acf7fb1f964a5201dd420e3,Coffee Shop,Home (private)
4acf7fb1f964a5201dd420e3,Coffee Shop,Gym / Fitness Center
4acf7fb1f964a5201dd420e3,Coffee Shop,Garden
4acf7fb1f964a5201dd420e3,Coffee Shop,Residential Building (Apartment / Condo)
4acf7fb1f964a5201dd420e3,Coffee Shop,Filipino Restaurant
4acf7fb1f964a5201dd420e3,Coffee Shop,Food & Drink Shop
4acf7fb1f964a5201dd420e3,Coffee Shop,Medical Center
4acf7fb1f964a5201dd420e3,Coffee Shop,Hardware Store
44ca1c8af964a520f6351fe3,Coffee Shop,Home (private)
44ca1c8af964a520f6351fe3,Coffee Shop,Gym / Fitness Center
44ca1c8af964a520f6351fe3,Coffee Shop,Garden
44ca1c8af964a520f6351fe3,Coffee Shop,Residential Building (Apartment / Condo)
44ca1c8af964a520f6351fe3,Coffee Shop,Filipino Restaurant
44ca1c8af964a520f6351fe3,Coffee Shop,Food & Drink Shop
44ca1c8af964a520f6351fe3,Coffee Shop,Medical Center
44ca1c8af964a520f6351fe3,Coffee Shop,Hardware Store
44ca1c8af964a520f6351fe3,Coffee Shop,Home (private)
4faeb0fce4b028e6bca37fbc,Home (private),Gym / Fitness Center
4faeb0fce4b028e6bca37fbc,Home (private),Garden
4faeb0fce4b028e6bca37fbc,Home (private),Residential Building (Apartment / Condo)
4faeb0fce4b028e6bca37fbc,Home (private),Filipino Restaurant
4faeb0fce4b028e6bca37fbc,Home (private),Food & Drink Shop
4faeb0fce4b028e6bca37fbc,Home (private),Medical Center
4faeb0fce4b028e6bca37fbc,Home (private),Hardware Store
4faeb0fce4b028e6bca37fbc,Home (private),Office
49c6a96af964a5206d571fe3,Gym / Fitness Center,Garden
49c6a96af964a5206d571fe3,Gym / Fitness Center,Residential Building (Apartment / Condo)
49c6a96af964a5206d571fe3,Gym / Fitness Center,Filipino Restaurant
49c6a96af964a5206d571fe3,Gym / Fitness Center,Food & Drink Shop
49c6a96af964a5206d571fe3,Gym / Fitness Center,Medical Center
49c6a96af964a5206d571fe3,Gym / Fitness Center,Hardware Store
49c6a96af964a5206d571fe3,Gym / Fitness Center,Home (private)
49c6a96af964a5206d571fe3,Gym / Fitness Center,Office
49c6a96af964a5206d571fe3,Gym / Fitness Center,Fast Food Restaurant
4f759ecfe4b0f41a37ae150e,Garden,Residential Building (Apartment / Condo)
4f759ecfe4b0f41a37ae150e,Garden,Filipino Restaurant
4f759ecfe4b0f41a37ae150e,Garden,Food & Drink Shop
4f759ecfe4b0f41a37ae150e,Garden,Medical Center
4f759ecfe4b0f41a37ae150e,Garden,Hardware Store
4f759ecfe4b0f41a37ae150e,Garden,Home (private)
4f759ecfe4b0f41a37ae150e,Garden,Office
4f759ecfe4b0f41a37ae150e,Garden,Fast Food Restaurant
4f759ecfe4b0f41a37ae150e,Garden,Coffee Shop
4db618296a23c31a03389788,Residential Building (Apartment / Condo),Filipino Restaurant
4db618296a23c31a03389788,Residential Building (Apartment / Condo),Food & Drink Shop
4db618296a23c31a03389788,Residential Building (Apartment / Condo),Medical Center
4db618296a23c31a03389788,Residential Building (Apartment / Condo),Hardware Store
4db618296a23c31a03389788,Residential Building (Apartment / Condo),Home (private)
4db618296a23c31a03389788,Residential Building (Apartment / Condo),Office
4db618296a23c31a03389788,Residential Building (Apartment / Condo),Fast Food Restaurant
4db618296a23c31a03389788,Residential Building (Apartment / Condo),Coffee Shop
4db618296a23c31a03389788,Residential Building (Apartment / Condo),Food & Drink Shop
4e34496fa8092599edf845bb,Filipino Restaurant,Food & Drink Shop
4e34496fa8092599edf845bb,Filipino Restaurant,Medical Center
4e34496fa8092599edf845bb,Filipino Restaurant,Hardware Store
4e34496fa8092599edf845bb,Filipino Restaurant,Home (private)
4e34496fa8092599edf845bb,Filipino Restaurant,Office
4e34496fa8092599edf845bb,Filipino Restaurant,Fast Food Restaurant
4e34496fa8092599edf845bb,Filipino Restaurant,Coffee Shop
4e34496fa8092599edf845bb,Filipino Restaurant,Food & Drink Shop
4e34496fa8092599edf845bb,Filipino Restaurant,Bar
4bc5bc8b5935c9b6a843a6d2,Food & Drink Shop,Medical Center
4bc5bc8b5935c9b6a843a6d2,Food & Drink Shop,Hardware Store
4bc5bc8b5935c9b6a843a6d2,Food & Drink Shop,Home (private)
4bc5bc8b5935c9b6a843a6d2,Food & Drink Shop,Office
4bc5bc8b5935c9b6a843a6d2,Food & Drink Shop,Fast Food Restaurant
4bc5bc8b5935c9b6a843a6d2,Food & Drink Shop,Coffee Shop
4bc5bc8b5935c9b6a843a6d2,Food & Drink Shop,Bar
4bc5bc8b5935c9b6a843a6d2,Food & Drink Shop,Road
4bbe05aca8cf76b0b07fb2fd,Medical Center,Hardware Store
4bbe05aca8cf76b0b07fb2fd,Medical Center,Home (private)
4bbe05aca8cf76b0b07fb2fd,Medical Center,Office
4bbe05aca8cf76b0b07fb2fd,Medical Center,Fast Food Restaurant
4bbe05aca8cf76b0b07fb2fd,Medical Center,Coffee Shop
4bbe05aca8cf76b0b07fb2fd,Medical Center,Food & Drink Shop
4bbe05aca8cf76b0b07fb2fd,Medical Center,Bar
4bbe05aca8cf76b0b07fb2fd,Medical Center,Road
4bbe05aca8cf76b0b07fb2fd,Medical Center,Theater
4b997129f964a520c57b35e3,Hardware Store,Home (private)
4b997129f964a520c57b35e3,Hardware Store,Office
4b997129f964a520c57b35e3,Hardware Store,Fast Food Restaurant
4b997129f964a520c57b35e3,Hardware Store,Coffee Shop
4b997129f964a520c57b35e3,Hardware Store,Food & Drink Shop
4b997129f964a520c57b35e3,Hardware Store,Bar
4b997129f964a520c57b35e3,Hardware Store,Road
4b997129f964a520c57b35e3,Hardware Store,Theater
4b997129f964a520c57b35e3,Hardware Store,Home (private)
4ec98ab3b8f758db76b1af91,Home (private),Office
4ec98ab3b8f758db76b1af91,Home (private),Fast Food Restaurant
4ec98ab3b8f758db76b1af91,Home (private),Coffee Shop
4ec98ab3b8f758db76b1af91,Home (private),Food & Drink Shop
4ec98ab3b8f758db76b1af91,Home (private),Bar
4ec98ab3b8f758db76b1af91,Home (private),Road
4ec98ab3b8f758db76b1af91,Home (private),Theater
4ec98ab3b8f758db76b1af91,Home (private),Hotel
4d630cc2e7f060fc34138872,Office,Fast Food Restaurant
4d630cc2e7f060fc34138872,Office,Coffee Shop
4d630cc2e7f060fc34138872,Office,Food & Drink Shop
4d630cc2e7f060fc34138872,Office,Bar
4d630cc2e7f060fc34138872,Office,Road
4d630cc2e7f060fc34138872,Office,Theater
4d630cc2e7f060fc34138872,Office,Home (private)
4d630cc2e7f060fc34138872,Office,Hotel
4d630cc2e7f060fc34138872,Office,Pizza Place
4afd9ecbf964a520322922e3,Fast Food Restaurant,Coffee Shop
4afd9ecbf964a520322922e3,Fast Food Restaurant,Food & Drink Shop
4afd9ecbf964a520322922e3,Fast Food Restaurant,Bar
4afd9ecbf964a520322922e3,Fast Food Restaurant,Road
4afd9ecbf964a520322922e3,Fast Food Restaurant,Theater
4afd9ecbf964a520322922e3,Fast Food Restaurant,Home (private)
4afd9ecbf964a520322922e3,Fast Food Restaurant,Hotel
4afd9ecbf964a520322922e3,Fast Food Restaurant,Pizza Place
4afd9ecbf964a520322922e3,Fast Food Restaurant,Ice Cream Shop
4b13f12bf964a520b69a23e3,Coffee Shop,Food & Drink Shop
4b13f12bf964a520b69a23e3,Coffee Shop,Bar
4b13f12bf964a520b69a23e3,Coffee Shop,Road
4b13f12bf964a520b69a23e3,Coffee Shop,Theater
4b13f12bf964a520b69a23e3,Coffee Shop,Home (private)
4b13f12bf964a520b69a23e3,Coffee Shop,Hotel
4b13f12bf964a520b69a23e3,Coffee Shop,Pizza Place
4b13f12bf964a520b69a23e3,Coffee Shop,Ice Cream Shop
4b13f12bf964a520b69a23e3,Coffee Shop,Home (private)
4b5c54f4f964a520512b29e3,Food & Drink Shop,Bar
4b5c54f4f964a520512b29e3,Food & Drink Shop,Road
4b5c54f4f964a520512b29e3,Food & Drink Shop,Theater
4b5c54f4f964a520512b29e3,Food & Drink Shop,Home (private)
4b5c54f4f964a520512b29e3,Food & Drink Shop,Hotel
4b5c54f4f964a520512b29e3,Food & Drink Shop,Pizza Place
4b5c54f4f964a520512b29e3,Food & Drink Shop,Ice Cream Shop
4b5c54f4f964a520512b29e3,Food & Drink Shop,Home (private)
4b5c54f4f964a520512b29e3,Food & Drink Shop,Bar
3fd66200f964a520dbe81ee3,Bar,Road
3fd66200f964a520dbe81ee3,Bar,Theater
3fd66200f964a520dbe81ee3,Bar,Home (private)
3fd66200f964a520dbe81ee3,Bar,Hotel
3fd66200f964a520dbe81ee3,Bar,Pizza Place
3fd66200f964a520dbe81ee3,Bar,Ice Cream Shop
3fd66200f964a520dbe81ee3,Bar,Home (private)
3fd66200f964a520dbe81ee3,Bar,Hardware Store
4be9dc5a61aca5932f168300,Road,Theater
4be9dc5a61aca5932f168300,Road,Home (private)
4be9dc5a61aca5932f168300,Road,Hotel
4be9dc5a61aca5932f168300,Road,Pizza Place
4be9dc5a61aca5932f168300,Road,Ice Cream Shop
4be9dc5a61aca5932f168300,Road,Home (private)
4be9dc5a61aca5932f168300,Road,Bar
4be9dc5a61aca5932f168300,Road,Hardware Store
4be9dc5a61aca5932f168300,Road,Home (private)
4b53367af964a5208e9227e3,Theater,Home (private)
4b53367af964a5208e9227e3,Theater,Hotel
4b53367af964a5208e9227e3,Theater,Pizza Place
4b53367af964a5208e9227e3,Theater,Ice Cream Shop
4b53367af964a5208e9227e3,Theater,Home (private)
4b53367af964a5208e9227e3,Theater,Bar
4b53367af964a5208e9227e3,Theater,Hardware Store
4b53367af964a5208e9227e3,Theater,Home (private)
4b53367af964a5208e9227e3,Theater,Bar
4d5f23b4b6b9a1cdd7816b51,Home (private),Hotel
4d5f23b4b6b9a1cdd7816b51,Home (private),Pizza Place
4d5f23b4b6b9a1cdd7816b51,Home (private),Ice Cream Shop
4d5f23b4b6b9a1cdd7816b51,Home (private),Bar
4d5f23b4b6b9a1cdd7816b51,Home (private),Hardware Store
4d5f23b4b6b9a1cdd7816b51,Home (private),Bar
4d5f23b4b6b9a1cdd7816b51,Home (private),American Restaurant
4a7b8beaf964a52058eb1fe3,Hotel,Pizza Place
4a7b8beaf964a52058eb1fe3,Hotel,Ice Cream Shop
4a7b8beaf964a52058eb1fe3,Hotel,Home (private)
4a7b8beaf964a52058eb1fe3,Hotel,Bar
4a7b8beaf964a52058eb1fe3,Hotel,Hardware Store
4a7b8beaf964a52058eb1fe3,Hotel,Home (private)
4a7b8beaf964a52058eb1fe3,Hotel,Bar
4a7b8beaf964a52058eb1fe3,Hotel,American Restaurant
4a7b8beaf964a52058eb1fe3,Hotel,Housing Development
3fd66200f964a52056ee1ee3,Pizza Place,Ice Cream Shop
3fd66200f964a52056ee1ee3,Pizza Place,Home (private)
3fd66200f964a52056ee1ee3,Pizza Place,Bar
3fd66200f964a52056ee1ee3,Pizza Place,Hardware Store
3fd66200f964a52056ee1ee3,Pizza Place,Home (private)
3fd66200f964a52056ee1ee3,Pizza Place,Bar
3fd66200f964a52056ee1ee3,Pizza Place,American Restaurant
3fd66200f964a52056ee1ee3,Pizza Place,Housing Development
3fd66200f964a52056ee1ee3,Pizza Place,Burger Joint
4c041c9d39d476b0dc0b31a7,Ice Cream Shop,Home (private)
4c041c9d39d476b0dc0b31a7,Ice Cream Shop,Bar
4c041c9d39d476b0dc0b31a7,Ice Cream Shop,Hardware Store
4c041c9d39d476b0dc0b31a7,Ice Cream Shop,Home (private)
4c041c9d39d476b0dc0b31a7,Ice Cream Shop,Bar
4c041c9d39d476b0dc0b31a7,Ice Cream Shop,American Restaurant
4c041c9d39d476b0dc0b31a7,Ice Cream Shop,Housing Development
4c041c9d39d476b0dc0b31a7,Ice Cream Shop,Burger Joint
4c041c9d39d476b0dc0b31a7,Ice Cream Shop,Music Venue
4d95d384647d8cfa120ea93d,Home (private),Bar
4d95d384647d8cfa120ea93d,Home (private),Hardware Store
4d95d384647d8cfa120ea93d,Home (private),Bar
4d95d384647d8cfa120ea93d,Home (private),American Restaurant
4d95d384647d8cfa120ea93d,Home (private),Housing Development
4d95d384647d8cfa120ea93d,Home (private),Burger Joint
4d95d384647d8cfa120ea93d,Home (private),Music Venue
4d95d384647d8cfa120ea93d,Home (private),Cajun / Creole Restaurant
4d95d384647d8cfa120ea93d,Home (private),Scandinavian Restaurant
3fd66200f964a5206ee61ee3,Bar,Hardware Store
3fd66200f964a5206ee61ee3,Bar,Home (private)
3fd66200f964a5206ee61ee3,Bar,American Restaurant
3fd66200f964a5206ee61ee3,Bar,Housing Development
3fd66200f964a5206ee61ee3,Bar,Burger Joint
3fd66200f964a5206ee61ee3,Bar,Music Venue
3fd66200f964a5206ee61ee3,Bar,Cajun / Creole Restaurant
3fd66200f964a5206ee61ee3,Bar,Scandinavian Restaurant
3fd66200f964a5206ee61ee3,Bar,Korean Restaurant
4b254300f964a520e26e24e3,Hardware Store,Home (private)
4b254300f964a520e26e24e3,Hardware Store,Bar
4b254300f964a520e26e24e3,Hardware Store,American Restaurant
4b254300f964a520e26e24e3,Hardware Store,Housing Development
4b254300f964a520e26e24e3,Hardware Store,Burger Joint
4b254300f964a520e26e24e3,Hardware Store,Music Venue
4b254300f964a520e26e24e3,Hardware Store,Cajun / Creole Restaurant
4b254300f964a520e26e24e3,Hardware Store,Scandinavian Restaurant
4b254300f964a520e26e24e3,Hardware Store,Korean Restaurant
4b254300f964a520e26e24e3,Hardware Store,Home (private)
4f3d9498e4b0fbbbd6b25528,Home (private),Bar
4f3d9498e4b0fbbbd6b25528,Home (private),American Restaurant
4f3d9498e4b0fbbbd6b25528,Home (private),Housing Development
4f3d9498e4b0fbbbd6b25528,Home (private),Burger Joint
4f3d9498e4b0fbbbd6b25528,Home (private),Music Venue
4f3d9498e4b0fbbbd6b25528,Home (private),Cajun / Creole Restaurant
4f3d9498e4b0fbbbd6b25528,Home (private),Scandinavian Restaurant
4f3d9498e4b0fbbbd6b25528,Home (private),Korean Restaurant
4f3d9498e4b0fbbbd6b25528,Home (private),Molecular Gastronomy Restaurant
48e0bd97f964a5201a521fe3,Bar,American Restaurant
48e0bd97f964a5201a521fe3,Bar,Housing Development
48e0bd97f964a5201a521fe3,Bar,Burger Joint
48e0bd97f964a5201a521fe3,Bar,Music Venue
48e0bd97f964a5201a521fe3,Bar,Cajun / Creole Restaurant
48e0bd97f964a5201a521fe3,Bar,Scandinavian Restaurant
48e0bd97f964a5201a521fe3,Bar,Korean Restaurant
48e0bd97f964a5201a521fe3,Bar,Home (private)
48e0bd97f964a5201a521fe3,Bar,Molecular Gastronomy Restaurant
48e0bd97f964a5201a521fe3,Bar,Subway
4dc70d3aae608779d1635fa2,American Restaurant,Housing Development
4dc70d3aae608779d1635fa2,American Restaurant,Burger Joint
4dc70d3aae608779d1635fa2,American Restaurant,Music Venue
4dc70d3aae608779d1635fa2,American Restaurant,Cajun / Creole Restaurant
4dc70d3aae608779d1635fa2,American Restaurant,Scandinavian Restaurant
4dc70d3aae608779d1635fa2,American Restaurant,Korean Restaurant
4dc70d3aae608779d1635fa2,American Restaurant,Home (private)
4dc70d3aae608779d1635fa2,American Restaurant,Molecular Gastronomy Restaurant
4dc70d3aae608779d1635fa2,American Restaurant,Subway
4dc70d3aae608779d1635fa2,American Restaurant,Church
4c33703e7cc0c9b62bccf19a,Housing Development,Burger Joint
4c33703e7cc0c9b62bccf19a,Housing Development,Music Venue
4c33703e7cc0c9b62bccf19a,Housing Development,Cajun / Creole Restaurant
4c33703e7cc0c9b62bccf19a,Housing Development,Scandinavian Restaurant
4c33703e7cc0c9b62bccf19a,Housing Development,Korean Restaurant
4c33703e7cc0c9b62bccf19a,Housing Development,Home (private)
4c33703e7cc0c9b62bccf19a,Housing Development,Molecular Gastronomy Restaurant
4c33703e7cc0c9b62bccf19a,Housing Development,Subway
4c33703e7cc0c9b62bccf19a,Housing Development,Church
4c33703e7cc0c9b62bccf19a,Housing Development,Fast Food Restaurant
4db87c0dfc608240bc2cf251,Burger Joint,Music Venue
4db87c0dfc608240bc2cf251,Burger Joint,Cajun / Creole Restaurant
4db87c0dfc608240bc2cf251,Burger Joint,Scandinavian Restaurant
4db87c0dfc608240bc2cf251,Burger Joint,Korean Restaurant
4db87c0dfc608240bc2cf251,Burger Joint,Home (private)
4db87c0dfc608240bc2cf251,Burger Joint,Molecular Gastronomy Restaurant
4db87c0dfc608240bc2cf251,Burger Joint,Subway
4db87c0dfc608240bc2cf251,Burger Joint,Church
4db87c0dfc608240bc2cf251,Burger Joint,Fast Food Restaurant
4db87c0dfc608240bc2cf251,Burger Joint,General Entertainment
42853f80f964a52008231fe3,Music Venue,Cajun / Creole Restaurant
42853f80f964a52008231fe3,Music Venue,Scandinavian Restaurant
42853f80f964a52008231fe3,Music Venue,Korean Restaurant
42853f80f964a52008231fe3,Music Venue,Home (private)
42853f80f964a52008231fe3,Music Venue,Molecular Gastronomy Restaurant
42853f80f964a52008231fe3,Music Venue,Subway
42853f80f964a52008231fe3,Music Venue,Church
42853f80f964a52008231fe3,Music Venue,Fast Food Restaurant
42853f80f964a52008231fe3,Music Venue,General Entertainment
42853f80f964a52008231fe3,Music Venue,Home (private)
4f18c2bae4b01afe9b095a02,Cajun / Creole Restaurant,Korean Restaurant
4f18c2bae4b01afe9b095a02,Scandinavian Restaurant,Korean Restaurant
4f18c2bae4b01afe9b095a02,Cajun / Creole Restaurant,Home (private)
4f18c2bae4b01afe9b095a02,Scandinavian Restaurant,Home (private)
4f18c2bae4b01afe9b095a02,Cajun / Creole Restaurant,Molecular Gastronomy Restaurant
4f18c2bae4b01afe9b095a02,Scandinavian Restaurant,Molecular Gastronomy Restaurant
4f18c2bae4b01afe9b095a02,Cajun / Creole Restaurant,Subway
4f18c2bae4b01afe9b095a02,Scandinavian Restaurant,Subway
4f18c2bae4b01afe9b095a02,Cajun / Creole Restaurant,Church
4f18c2bae4b01afe9b095a02,Scandinavian Restaurant,Church
4f18c2bae4b01afe9b095a02,Cajun / Creole Restaurant,Fast Food Restaurant
4f18c2bae4b01afe9b095a02,Scandinavian Restaurant,Fast Food Restaurant
4f18c2bae4b01afe9b095a02,Cajun / Creole Restaurant,General Entertainment
4f18c2bae4b01afe9b095a02,Scandinavian Restaurant,General Entertainment
4f18c2bae4b01afe9b095a02,Cajun / Creole Restaurant,Home (private)
4f18c2bae4b01afe9b095a02,Scandinavian Restaurant,Home (private)
4f18c2bae4b01afe9b095a02,Cajun / Creole Restaurant,Church
4f18c2bae4b01afe9b095a02,Scandinavian Restaurant,Church
4a254e1cf964a5204e7e1fe3,Korean Restaurant,Home (private)
